,ID,Created_at,Location,text,label
213906,38039,5/14/2011 12:30,42.22272 93.36641,Newsflash  its the mystery and the allure that sells us  not us knowing that your period is about to start and you have cramps early...u,1
214207,38095,5/12/2011 11:42,42.22331 93.43031,# 14 I'm Allergic To Onions Because I'm Alergic To Sulfer. When U Cut An Onion  Sulfic Gas Is Released & Causes Me To Have Breathing Iss,1
214307,38107,5/16/2011 6:47,42.22184 93.55892,Why is it so cold?,1
214320,38108,5/9/2011 18:42,42.17437 93.46147,Miley is teaching me the 10-Point Guy Rating Scale.,1
214416,38120,5/11/2011 18:20,42.22066 93.35962,This cough is making me feel like a chain smoker...,1
214981,38220,5/8/2011 8:51,42.20975 93.37799,It's so hot outside. I simply can't breathe.. And I think a storm is coming. Imagine rain + this.. atmosphere.,1
215042,38227,5/5/2011 12:45,42.21063 93.39956,hands felt like they were about to fall off it was so cold i won't do that again anymore tomorrow im gonna make sure i have my gloves on,1
215265,38268,4/30/2011 4:11,42.21565 93.39476,I am only entitled to draw breath  everything else is a bonus. Mark Kolke,1
215324,38276,5/14/2011 20:01,42.19766 93.42792,Hey now..this is my desire..consume me like a fire..coz i just want something beautiful.. #nowplaying needtobreathe - something beautifu,1
215396,38283,5/9/2011 22:08,42.20886 93.35762,FIRST MENTION; Fluoride  1931,1
215397,38283,5/1/2011 22:08,42.2926 93.24339,Breaching a Barrier to Fight Brain Cancer,1
215409,38285,5/14/2011 20:36,42.2127 93.38318,PERSONAL SHOPPER; Seeing the Light Through the Fluff,1
215550,38304,5/13/2011 12:24,42.23393 93.35323,A career is wonderful  but you can't curl up with it on a cold night,1
215591,38312,5/2/2011 17:09,42.23363 93.33685,Evry week we hav rough sleepers  ex-cons  addicts  single mums  elderly  youth with orange hair  families. This is living  breathing chu,1
215657,38329,4/30/2011 14:20,42.21152 93.34683,Does that mean that Ann is approaching the mid-life crisis? LOL!!,1
215772,38350,5/1/2011 2:55,42.17702 93.56092,Your world is my world and my fight is your fight  my breath is your breath and you heart... (8),1
215807,38353,5/15/2011 11:14,42.22036 93.39157,My client called and said it is 'too cold' to make her appt. Umm it's 74 out 0_o #yourecrazy,1
216122,38401,5/12/2011 19:41,42.27579 93.52897,i wanna get a full body tatt && become a fire breathing belly dancer #Thuglife  (-_-),1
216213,38416,5/14/2011 3:51,42.29673 93.53296,Horrible pain in my back when i breathe is keeping me up.... Ugh,1
216416,38461,5/8/2011 4:50,42.28346 93.46266,Since the static fluid pressure is dependent only upon density and depth  choosing a liquid of standard density like mercury or water al,1
216526,38476,5/10/2011 0:34,42.21417 93.3704,My face feels cold and naked.... oh how I miss No Shave November.,1
216763,38522,5/10/2011 22:18,42.2413 93.33325,Frances Blaisdell  97  'Girl Flutist' Who Opened Doors,1
216819,38536,5/4/2011 16:20,42.26931 93.26216,And I'm on fire for you clearly  you don't have to be alone... you don't have to be on your own | A Message - Coldplay,1
216935,38567,5/14/2011 3:26,42.19176 93.44829,In the Winter the cold is horrible...and now that its Summer the heat is unbearable...,1
216958,38572,5/13/2011 17:06,42.18587 93.52577,Can't wait to spend a week with some folks changing how we do American education.  Can't wait to be able to breath it in. #ntac10,1
217148,38610,5/9/2011 8:45,42.287 93.32726,is down with cold n fever :(,1
217384,38654,5/6/2011 3:08,42.29673 93.21343,SPORTS OF THE TIMES; A Coach's Mistake  a Teaching Moment,1
217489,38665,5/1/2011 16:10,42.2814 93.54295,i'm 4 minutes into wild at heart and all there has been is fire  an awful pink dress and nicolas cage breathing through his teeth.,1
217682,38705,5/16/2011 21:25,42.22361 93.20305,MUSIC REVIEW; A Musical Exploration Of Insomnia and Oblivion,1
217757,38713,5/2/2011 14:44,42.21889 93.36041,Fire is horrible I went to the store and couldn't breathe ash everywhere,1
218001,38772,5/9/2011 1:42,42.23923 93.26136,working instead of beaching....what is wrong here...,1
218340,38836,5/3/2011 22:01,42.26282 93.5046,6:30 is slowly approaching so I need too go back too sleep so I won't bee tired !,1
218483,38853,5/4/2011 21:00,42.22184 93.48224,Usually after taking the yellow pill  my flu will go off. Well not now. Irritated! Com My head is like buzzing!,1
218612,38876,5/10/2011 3:40,42.27815 93.40715,Don't these times fill your eyes  when the streets are cold and lonely & the cars they burn below me.. #NowPlaying - The Stone Roses :),1
218667,38884,5/4/2011 22:18,42.218 93.33805,Got a headache and still have all this online HW I have to make up by Tuesday and of course my internet is acting up. Ughhh.,1
218791,38906,4/30/2011 12:04,42.25604 93.53016,This is not a good weekend to have the flu:&,1
219073,38946,5/3/2011 1:21,42.23923 93.33046,Is the oil spill causing pneumonia and headaches? What other ailments is it causing? #Gulf #everyone #oilspill,1
219103,38952,5/6/2011 7:49,42.26135 93.40315,ahh..my headache is gone yay but..i dont feel good :/ i think i'm just hungry :/,1
219376,39001,5/4/2011 17:12,42.28552 93.33525,The 2 year Anniversary of The Great Debate is approaching...hmmm...,1
219740,39085,5/3/2011 7:14,42.23658 93.46107,#Kyiv is #cloudy today. After a 2 weeks of #heat one can breathe freely,1
220040,39149,5/16/2011 20:40,42.27491 93.26975,Our fire alarm is going off gotta step out in the cold now :(,1
220115,39164,5/13/2011 22:18,42.22832 93.46826,can't stop sneezing. this is why u don't help parents with their studies  they reward u by giving u their flu!!,1
220263,39193,5/6/2011 12:34,42.21388 93.3712,Still awake...insomnia is the devil! It doesn't help that I've felt ill since 7.,1
220294,39202,5/11/2011 4:40,42.23304 93.34683,I want to set my Mickey Mouse sweatshirt on fire  the polyester content is so high it makes me want to burn my own skin off,1
220484,39239,5/10/2011 10:38,42.20562 93.33565,Planning to sleep just 3 hours because I gotta wake up at 6-plus  even though I'm seriously tired. Suchacoldday...wasn't great for feet,1
220678,39265,5/11/2011 17:15,42.23098 93.24698,x_x Finally finished part 1 of painting.  All I wanna do is lay in the cold,1
220834,39290,5/4/2011 1:21,42.19029 93.3013,Being in love is awesome but that ish is a headache/heartache waiting to happen...but what would life be w/o  it?,1
220863,39296,5/4/2011 21:34,42.22449 93.39077,Is too cold outside!,1
221208,39361,5/6/2011 10:52,42.23245 93.3728,So bored of coughing and blowing my nose,1
221336,39382,5/12/2011 21:16,42.27402 93.53536,All this debt has folks holding their breath in anticipation of disaster. Republicans understand need to start cutting spending today.,1
221500,39410,5/11/2011 23:51,42.25604 93.45228,bleaching up the rest of the house since I've already acquired the sinus infection from cleaning with it last wknd - can't hurt  right?,1
221562,39422,5/9/2011 5:24,42.19648 93.29771,Love is the great conqueror of lust. Being in love is far better than either common sensuality or cold self-centeredness- CS Lewis,1
221936,39495,5/6/2011 20:19,42.21653 93.20345,Trying not to hold my breath but Hunter is 'gasp' ASLEEP.  New blog now up.,1
221984,39501,5/6/2011 21:38,42.29142 93.38398,Why don't you wanna kiss me? 'Errrrr  We just woke up & last nite u ate onion rings so ur breath is kicking like TONG PO' LMAO,1
222379,39569,5/2/2011 15:14,42.17024 93.44509,my back is aching.. :( :(,1
222448,39587,5/9/2011 14:07,42.25692 93.55453,Da headache is takiin over..sooo see ya n da p.m. !!,1
222741,39642,5/15/2011 1:47,42.21624 93.36321,I'm off to bed again the headache is killing me,1
222901,39696,5/9/2011 16:57,42.21093 93.51459,This flu is really getting irritating. Ah well  at least it's warm which is good . Happy Monday all!,1
222994,39714,5/10/2011 8:07,42.23658 93.33126,and this is what happens when an insomniac dreams...,1
223420,39776,5/8/2011 22:41,42.2755 93.44589,Well  today friggin sucked. One of those 'one thing after the next' type of days. Lemme eat dinner and try to nap away this headache,1
223756,39826,5/2/2011 15:46,42.23334 93.35123,The Champagne is flowing in the Capitals locker room as they celebrate reaching the top 4 USA amateur soccer teams!,1
223995,39866,5/6/2011 11:02,42.21506 93.21942,The headache is back again smh,1
224194,39900,5/2/2011 15:38,42.20356 93.3688,The list of things better than an Ice Cold Beer is a short one.,1
224339,39920,5/1/2011 16:26,42.29378 93.22661,Having insomnia 3 hours before you're supposed to get up for the day is less than pleasant.,1
224685,39984,5/13/2011 19:50,42.17496 93.42792,Cold as Fire. Hot as Ice. #Blackout,1
224738,39990,5/8/2011 3:54,42.24012 93.27654,I think I'm getting a cold!!! Fun fun!,1
224788,39995,5/5/2011 13:41,42.21063 93.37639,August is here. Deadlines at the end of the month approaching. Weekends filled with private projects and not time to blog. Work to do...,1
224815,39999,5/2/2011 19:24,42.18881 93.3736,MTV WORLD STAGE IS WONDERFUL ! :D aprt from all the body aches   sore throat and fever Im having nao   its really awhsome ! :D :D,1
224880,40008,5/9/2011 19:26,42.22361 93.33925,So much for black christmas the Molson Amph is dry! NO ALCOHOL!! Stone cold DRY!,1
224918,40016,5/6/2011 14:22,42.25604 93.3033,Somewhere my heart turned cold,1
224927,40016,5/10/2011 14:22,42.2985 93.25377,Used to drink coffee like I breathe air.... Quit for a while  but it has returned as my best friend #fb,1
224989,40035,5/3/2011 17:54,42.23923 93.36201,but way too cold for stockings and skirts and blouses and jumpers. Which is  you guessed it  our effing school uniform. #stabstabstab,1
225117,40061,5/14/2011 7:12,42.25368 93.24339,My days of global traveling is rapidly approaching....it only takes one moment.,1
225542,40125,5/2/2011 2:13,42.20503 93.35402,Is it cold outside or is it jus me ?,1
225760,40162,5/4/2011 15:26,42.20238 93.50979,went to the lake to see the fireworks but i went early and ended up IN the lake..so cold but the water was warm...oh well i had funn(L),1
225771,40172,5/2/2011 4:25,42.20621 93.33765,but for now  i am going to rest my aching body...kakapagod to walk & walk. life is short  so live life to d fullest! :) fall in love! :),1
225949,40198,5/10/2011 21:26,42.20798 93.41034,This cough is killing me,1
226056,40211,5/9/2011 19:22,42.20031 93.42113,&lt;down - running my hands across the mounds they lay under* Brothers mine -Revenge is a dish best eaten cold - but tonight there will,1
226298,40259,5/3/2011 19:34,42.21299 93.39796,#bestfeelingever when you're stomach is full. When you're bed is cold. #Nap,1
226329,40262,5/15/2011 2:51,42.27904 93.42552,there's a fire in the mountains 5 minutes from my house and everything smells like campfire and it's making me cough D:,1
226354,40263,5/3/2011 14:36,42.27432 93.44189,Idk if wat I feel now is slight hunger or really just fatigue,1
226838,40350,5/16/2011 23:29,42.19088 93.46985,#dontyoujusthateitwhen you meet a bad chick and her breath smell like doodoo lol,1
226930,40365,5/12/2011 7:02,42.2469 93.32327,Stress is killing me lately....another day-another headache...ugh,1
226937,40365,5/7/2011 7:02,42.20739 93.35043,My friend O.S. Hawkins is preaching this morning  love him!,1
227002,40375,5/11/2011 17:58,42.1782 93.21463,life is a cold war...you betta know what you fightin for..do you know?,1
227105,40396,5/15/2011 8:51,42.2413 93.3704,It's hot but then I get cold smh whts is going on,1
227153,40408,5/14/2011 19:31,42.19501 93.31688,This is the first time I've ever faced a blunt of sour without coughn up a lung! Yay me,1
227526,40480,5/13/2011 12:40,42.2584 93.27294,My cold is easing up for which I'm thankful. Wasn't too bad  4days & fading. I'm having kitty dreams every  night.,1
227619,40495,5/5/2011 11:44,42.20474 93.37759,I'm nauseas my sinuses hurt my head is making my stomach hurt wtf !!,1
227749,40520,5/6/2011 1:52,42.23452 93.32766,#DontYouJustHateItWhen You Walk In The Bathroom And The Toilet Aint Flushed Or The Seat Pissed On? lol,1
227854,40533,5/3/2011 15:18,42.21388 93.45667,Hmm... I wonder if 'something big' is about to happen... August 23rd is approaching...,1
227871,40534,5/6/2011 18:00,42.20326 93.38318,And the toilette is environmentally friendly! It has options on how much water to use when you flush so it conserves water &lt;3 :),1
227901,40542,5/1/2011 0:40,42.27963 93.37439,#DontYouJustHateItWhen you get a headache because your music is too loud ?,1
228000,40557,5/6/2011 17:14,42.21712 93.35203,Ugh.  Down with the flu. Becoming best buddies with my couch. Reality TV is almost bearable in a marathon.,1
228030,40564,5/12/2011 9:20,42.24071 93.53695,But let's look at some cold heart facts  it 'will help us remember that the damage is just emotional.' #lapergsvslove,1
228044,40565,5/12/2011 11:48,42.18233 93.30929,#dontyoujusthateitwhen when someone breath smell like 2bags of WTF,1
228208,40596,5/14/2011 2:51,42.22508 93.31049,my house is so cold -.-,1
228230,40597,5/11/2011 12:09,42.17142 93.45468,Cold sweats occur when I'm not with her my presence is a must...,1
228472,40629,5/15/2011 3:10,42.24307 93.33046,#dontyoujusthateitwhen  you've got cough and colds and school is really hectic.,1
228520,40637,5/4/2011 3:37,42.26164 93.27414,Morning! Still tired but my headache is gone!,1
228547,40641,5/15/2011 22:19,42.20208 93.39956,Danm  this bus is cold.,1
228570,40644,5/2/2011 21:19,42.24012 93.32886,why is my throat aching? =[,1
228708,40665,5/12/2011 4:00,42.25103 93.48863,My coughing is getting worst . :c,1
228843,40690,5/15/2011 19:15,42.27786 93.31648,i feel an earthquake coming  hope its not cold on sunday,1
228915,40705,5/8/2011 4:24,42.21859 93.3684,my dentist office is cold hurry so i can run around;,1
228919,40705,5/14/2011 4:25,42.22744 93.33126,Sadness is almost never anything but a form of fatigue. :P,1
229191,40750,5/4/2011 21:09,42.23216 93.33046,Ugh stupid fire smell its giving mee a headache!.,1
229434,40822,5/9/2011 13:15,42.22832 93.34644,Glenn Beck is like a fine wine  and should be kept in a cold cellar for a period of many years.,1
229462,40824,5/5/2011 15:57,42.23687 93.34204,I should be amazed by the number of people at work that can't flush a toilet. The sad thing is  I'm not :(,1
229810,40893,5/16/2011 17:07,42.22007 93.37959,work week is back and its gonna be a loooooong one (70 hours!!!)  Yikes!!!!!!  Deep breath and take 'em one at a time....,1
230008,40929,5/3/2011 3:42,42.23628 93.32646,I need to drink my med for this flu till iv fully recovered I always stop half way,1
230169,40957,5/11/2011 14:11,42.20857 93.38078,HAHAHA Hot &lt;3s Cold. So when sth is cold  the heat will go there. When sth is hot  the hot will go to the cold surroundings.,1
230178,40960,5/1/2011 12:07,42.22538 93.33046,if any of ya'll asses think that Boondocks is never coaching again... ya ass is WRONG!!!  I give him 6 mths tops.. he'll be in the NFL,1
230418,41004,5/12/2011 3:51,42.24808 93.48982,My brother and I are on the first floor and my parents are right above us and all I hear is screaching back and forth. #FML,1
230522,41020,5/9/2011 17:30,42.27668 93.41553,My body is aching from carrying bags #london #sales,1
230843,41081,5/2/2011 20:23,42.29407 93.52337,My whole body is aching :(,1
230950,41107,5/6/2011 9:09,42.22125 93.36281,So what exactly is ergonomics? In a broad sense  maximize productivity while reducing operator fatigue and discomfort.,1
